Customer ID,Support Tickets,Response Time (hours),Issue Resolution Time (days),Customer Satisfaction Score (NPS),Churn
f7cd0607-7aa4-434c-968d-3a8c16b1a99c,4,32,19,8,Yes
3dc8ae9a-8c54-463e-97bf-8ad9c06e0258,6,22,8,9,No
4ca8679e-8dd0-40e4-9a47-c61315228159,1,51,21,9,No
5dc4bf42-eded-4970-9675-3d54a3e0870a,7,32,10,8,Yes
94805c69-f4ed-433c-8ed3-7796938f621c,0,14,8,9,No
880f4197-f140-4f04-b2a3-fa9b64bb9d63,3,1,22,1,No
0918f01d-7837-4543-b87f-5d882827c20d,6,43,21,2,No
8070e40a-7892-4ef1-a98e-275fb7dc308f,0,23,20,2,Yes
b3f4b26f-f396-4c26-84c2-d91b34269ec3,2,28,5,1,No
375d2402-da94-425f-9a7b-052c4a4e51ee,2,22,10,6,No
0bd6d8af-cc48-43aa-b975-325b275e800d,4,49,1,6,Yes
d6d739f8-73fc-486c-b7b8-b3e773defe95,2,10,25,5,No
a6e32636-8872-440b-9633-d8c907798819,3,61,25,4,Yes
5bb522ee-8a6c-4d3b-b681-20088ab09c45,5,36,27,7,No
3f7eb2d5-68be-495a-abd9-cbc3b0a9d72b,3,32,4,7,No
e3e9f883-b842-4210-9c1d-8998ef01f779,0,23,11,3,Yes
5383a43b-8be7-486d-8901-06a41c6e4682,6,46,1,2,Yes
7c822b2f-0643-487e-974f-aa8e9d2ed62d,7,17,26,0,Yes
506395a2-e246-4955-8bd6-b622d84f71c6,6,53,23,6,No
de574766-ae63-4e13-8040-dbd9a3d1088b,4,52,14,5,No
d89a3f9e-e1ab-49c3-9280-53e48c133e6a,6,50,22,2,Yes
e9d323f3-0180-472c-8832-c143d9762793,6,42,12,2,Yes
0f63cade-a344-415b-b874-804183cc0fd1,0,54,11,1,No
07d69ae1-27e5-4154-83c5-e18b39ac5dda,7,62,29,7,No
3a48c9bb-672a-40d1-95b0-de692aa0e9fb,8,24,22,7,Yes
a4d3de7d-3e52-472d-a2aa-5f99fdc318e6,0,57,6,5,No
6e1c989a-d2f2-4665-8498-b46a68b8e717,9,6,29,7,Yes
465f9397-f9f8-4380-b096-5cf3aa98c8dc,0,32,10,7,No
26891e5d-3c0c-4d25-8e5d-179aafa0d812,2,25,19,8,No
79bec7ea-56c9-45f4-a190-bbb888130ade,7,64,20,8,No
897ba74a-1290-4651-a9e5-30887f1003a9,8,4,1,2,No
b550fe7c-9493-4a42-86af-c51e5dc46594,1,39,17,5,Yes
39abd5a4-2dc5-4fc3-a0b4-156c0550c0a2,0,2,7,6,Yes
81154809-60d9-4c6d-aad5-00804aecdf96,9,23,20,6,Yes
d1a63639-b23d-420d-99a6-756b0beeb9ce,3,71,2,1,Yes
e0598595-334b-41b5-8ac4-b8aedb8fa324,1,36,29,4,Yes
2c11b096-ad0e-4668-8f1d-d78f3ba99662,8,60,24,3,Yes
2591e591-1c34-4ac4-8d37-c0c030dd933a,8,53,7,2,No
ff181ac3-39a6-40bc-a24a-18929e258bdb,4,17,10,8,Yes
8ef5e3d1-6a4d-4a40-a7b8-9b453a675663,4,71,18,6,Yes
e08465a3-7a77-43a3-8385-8253d71a2e96,8,65,12,0,Yes
be6a181c-47be-492b-925f-dc551f6d74f4,6,60,11,1,No
2a507d94-cb3a-4e16-8f00-5352040f98d5,1,40,23,5,Yes
07f48dfe-7635-4e3c-9f4d-e734d09370d9,5,49,16,2,No
6d818366-8cfc-4da7-88fd-9866163f869b,5,56,7,8,Yes
9ffdf9e7-1488-4d78-8656-1e0336b9815e,9,10,14,7,Yes
0b94e02a-c02e-444a-b7ea-7a299bfbedae,0,35,3,4,Yes
f3be0f9d-ec1b-4fd3-9705-c0cc2598fc2d,1,10,25,5,No
3978ff8a-5118-49a2-9536-9cecf4268aa3,1,43,21,6,No
951ff26f-a77b-4457-833b-91275b1bd092,0,20,24,8,Yes
831532e4-85c3-4c01-afb5-80a8ee6cd4da,5,17,29,4,Yes
5feb6c7d-32dc-49de-89d8-b93e5a8624b9,2,39,8,6,No
f923a28a-741b-45cd-8e70-6f260987638d,8,50,1,1,Yes
e287e49d-9dd5-4f5a-8034-cf0e0a37720d,7,70,21,4,No
33cb26e3-45ed-495b-986a-29d7641c334e,6,48,21,5,No
fa224796-3c82-4a88-9808-ea7c7f48b80a,4,33,3,3,No
5f8857fa-9195-45e4-83eb-a8cb67ba0a2d,2,35,21,4,Yes
e92d0998-0e40-44eb-af9a-ed0db4149d4d,6,22,17,1,No
bdb80e05-eaf3-4c05-920f-94e85a33d2c1,5,23,28,5,Yes
cc6345a5-0733-4864-a882-a28f9945f707,1,46,14,6,No
aedebc07-3a96-4787-93b1-ff2d908a8509,4,7,10,1,Yes
1e25fb48-09a4-4516-bece-8601ba02742f,4,15,10,2,Yes
82efd36b-5b93-48da-830a-c9f19a516b47,2,37,1,8,Yes
46d2f1e1-05f6-4abb-b396-aa3354aee7fb,1,60,12,4,Yes
7980257f-ad96-4d1c-a6ef-eebe3d9324cd,1,50,15,9,Yes
d9d1ea3e-4669-4221-9713-9fe6a77a425d,4,13,15,7,Yes
9582202a-14a6-4c33-9b59-89ad4a7c0046,0,19,10,9,No
e906de0d-ea8a-46e2-b669-854b6eac2160,5,49,1,4,No
5017cfaa-6f2c-4dae-9ef7-44206ba7c3ea,8,23,6,8,No
df4ba73a-0441-4ee4-bde3-e2ba690e7d2c,0,55,14,3,No
6139e66a-6798-40a6-88c6-a50428fa6219,2,15,22,3,Yes
cfad15d9-b13d-40f2-9475-9885c344b907,9,10,28,4,No
59441f34-2f92-45d7-b1d6-f53adc3f3db5,4,56,10,6,No
58ca16d3-e584-463e-b8d5-ea109a609d95,2,63,17,1,No
92937a8e-7de6-40ef-ac2c-910fac482462,1,57,1,0,No
cc58e4d6-632b-4b22-ac56-48ed75b331d7,2,46,21,1,No
0de39ef6-7471-4dad-903f-4b29fa2f7636,6,33,18,2,No
010bc3fd-13da-4d19-83ec-ecd06f951aa8,6,56,19,4,No
760a27d2-b7ff-477b-bc27-1daabd1318bc,4,18,23,9,No
1173267e-02ba-432f-aee6-5cbd71b0dffa,1,68,3,2,Yes
5412ed4d-1426-4620-afc3-ea643b8f28b5,0,59,17,6,No
293267f8-4d29-483b-8b31-98d760fc576c,2,4,28,7,Yes
f83be839-6504-40fb-a3be-3200d6399e02,6,15,28,0,No
c8378858-4f5c-473d-85e3-a02fec29254b,0,31,17,5,No
333fd5bc-90af-4ed9-9f25-0b05f82360c5,6,2,5,0,Yes
ac7e8cd4-8fde-4ad0-904e-50fe3c30e29e,5,62,14,2,No
e1b27673-763a-4543-b8a2-71a45bd16fa1,3,33,16,2,Yes
2da0c7c1-d879-46fa-98b6-6bd5bd7ea174,9,46,25,2,Yes
1964b50b-989a-4700-999d-fffbb83caedd,5,50,3,6,No
6e5f3f14-3370-484d-bf04-5fa64dc7477e,3,20,5,1,No
0a43a793-053f-48e9-a342-91b777d07987,4,66,6,9,Yes
9154729c-2cf4-492f-b560-ff48c5d0194b,2,65,23,9,Yes
197c7a9c-0f4b-4286-a5f0-128f3d0d8d2e,9,24,4,3,No
9007372c-c597-450b-ad90-dbda13f37630,8,14,23,5,No
b4869a45-90e7-437f-bc7b-633f50c592d4,0,49,3,6,Yes
bddf4e33-dbd2-421c-823f-f9abbc31b594,6,41,28,4,Yes
0c3b593d-7256-4e92-9d57-9ed8dd398781,4,29,4,1,No
eff25b24-6a19-4759-91b7-cc3008e56422,8,21,7,0,No
456ae4b6-805e-405b-9bde-e6704fb817a8,1,32,3,7,No
87fa262c-5f41-488f-9351-d499709a6138,5,59,24,3,No
bd865859-b72f-492e-9028-95e67be4e714,2,53,27,4,No
d2059dc5-68b9-404b-8da4-fbd093814a0b,3,63,12,3,Yes
3677dbd4-93f7-45eb-b628-14e2013812d5,3,71,10,9,Yes
f716cde7-9ecc-4a03-b96e-fe4f3d352f4f,1,23,23,5,Yes
12940137-3c7a-417a-a299-29fbf65c02e1,0,34,5,3,No
01b94707-e909-4ef2-81e9-1a285fd75c08,2,37,14,2,Yes
4ad99eaf-99df-4e76-af88-111e8332030c,9,5,2,3,No
5e85c63a-4da1-4432-a24c-e94f0c8cfcc2,7,42,23,6,No
833bb414-32e7-414b-a62e-124ff4a06d5c,2,25,2,9,Yes
702cb077-99cb-4e66-a8fb-021893eff752,0,46,15,0,Yes
20242d66-4026-42ee-890b-1d1557d1a75f,3,27,2,2,No
bf2ddefe-e5cd-4283-8870-f505915098f3,8,7,4,2,Yes
4cedc846-7bc1-44fc-b364-fa3bd4f87316,5,60,10,8,No
cf1a070e-9963-4383-96ba-0c07a95d1405,8,12,12,5,No
6aa6819a-6084-4d7c-b2f6-86f1d0e1ebf3,0,7,13,9,No
4c81cea7-148c-49da-91ef-8e49ba6216cd,0,45,9,0,Yes
cb1c5a5f-3de6-40e8-9dc6-97e49467b8c0,5,8,4,1,Yes
3caef59f-77d7-40f5-a418-87e9f893048c,2,4,12,6,No
3d6f839a-8181-4029-a437-dcb07a2aec40,7,28,24,1,Yes
d4d89b05-a0bb-48ed-aea8-56857ea79e2d,3,46,6,8,No
f1beab5d-16e2-4670-879e-6f6b9af57ae7,8,61,7,1,No
03bef316-8bfc-4a5a-a9f1-0a615e28fb46,5,40,18,3,No
a6244a7e-dc9a-49a3-b6fe-ede64879d123,1,34,18,1,Yes
5495e150-bde9-41b6-be85-2e502c316686,0,27,6,7,Yes
44d67945-c39e-4618-83a1-490f0b4c715f,9,26,19,0,No
a44c90f6-9089-41e5-8a37-026407cc9f83,1,11,22,3,No
7f383171-3bce-4250-9d34-caf5a583e9d2,0,1,14,7,No
35374901-f3a5-48aa-b502-0ab1494d656d,7,21,4,1,No
badfe48f-6844-4525-8a6a-6a1be13978e9,1,32,20,3,Yes
2976dc0e-eee2-45cf-b5f6-0c8245b4376b,8,60,12,0,Yes
e39a7071-1fac-48dc-822b-3b72345d1441,8,68,16,2,No
8879b9eb-912a-485d-ac40-3af7ef2b9560,8,2,14,8,Yes
c641d659-7155-4acd-b706-af02d6f818bc,9,54,8,4,Yes
16a37234-e546-4a8a-897a-81d38dedad15,5,9,25,5,Yes
98636030-dcb8-49eb-82d0-ac4794c50870,7,69,27,4,Yes
377d9b9f-3326-4f22-a08e-eb61bc845bed,9,10,10,0,Yes
dceb541e-ec7b-4540-b9ea-b1154dd297c5,2,3,11,3,Yes
9907eea5-e2da-499e-91a0-a433659c7db8,8,31,23,3,No
47687136-9c2f-46cf-b2fc-20fe982076b1,8,4,25,4,Yes
1cfdff06-4b57-4807-940d-584335e66e94,9,7,16,2,No
e1ab7146-7b45-489c-b2ff-bb4e3ca6f59b,4,16,17,3,Yes
91b4ac6c-86f0-436f-9bf0-c6836cf77b5f,8,16,22,3,Yes
3fb9057e-d694-41b7-a4ee-4b87e5f7588a,9,13,10,2,Yes
091362b0-e4bb-4cd5-a19b-4940ba924cc1,7,61,28,7,Yes
0152e254-ca5a-4e91-b89c-b70417c30195,6,45,4,6,Yes
b01d8db7-4392-402e-837b-228432d16f09,9,68,16,5,No
6e7177ca-f87e-47aa-bf36-1dfbb987b566,3,24,2,5,Yes
ecd34cfa-d99f-4a2a-9350-705bae1c28e7,4,60,26,6,No
0f7d2194-f228-405a-b121-fb5982e44700,0,60,16,1,Yes
88b15e5b-9727-424c-be05-1567339235f8,4,5,18,9,Yes
a026a732-e8df-486a-8d5f-39e428ce0a8c,1,32,6,9,Yes
b8ff6170-83c8-433e-bce0-5d48058a210d,0,8,20,2,No
327ff33d-0506-47ce-9ad8-0dc4dcd3f9db,1,47,21,7,No
e9421cab-76ac-438c-bcb4-defbc306d40a,7,2,26,2,No
c0bb0f2f-ed49-497d-941c-b4f7ef96a114,5,65,25,2,Yes
cc734153-0161-4d33-bfa2-f8f1ada47d12,5,71,8,4,No
8a0bf28e-66b4-4bcc-be97-6a01994c1849,8,42,4,7,Yes
213bd5a4-c67a-4e52-835d-9e67ad87eddf,1,20,11,8,No
8b01ce6b-46eb-4aed-987d-a9b2d1472c29,0,11,2,4,No
3e0f913e-fe74-4444-b751-6d073238a9c2,4,2,2,5,No
b1273510-cb54-4e13-8c56-dd2f804887de,3,31,19,2,Yes
a5e052ce-85a1-4579-8e48-e4155bb33521,3,10,23,9,Yes
a5da580a-e8ce-45fe-985e-3bc914bc163f,7,59,7,2,Yes
52d8077b-b603-435b-bf33-22e7805f9c3c,1,7,23,1,Yes
3f02034a-f9be-4174-a3aa-8711525074d4,0,37,3,1,No
1309324f-b8ba-4b5e-a17e-de19c1e7e6e4,1,13,9,5,Yes
d5513b07-3c31-4add-b2f3-80f42a028d25,8,26,16,0,Yes
fda716ed-e843-4d50-8e23-e2af30e5642a,6,3,7,7,Yes
7f35cb98-3630-4fb7-af31-86f79aca6649,3,39,14,8,Yes
cc2b9098-d4f8-41cb-a652-31019e160fb3,9,10,12,1,No
59e8f6e4-2d47-419c-a02e-24634b739eaf,8,37,12,9,Yes
ba76a70d-907e-4350-b91f-5d1ad328a940,9,23,28,5,No
e90186aa-3084-4d0b-b947-87ab35c9d97b,9,20,25,5,No
d79e2cac-c41b-4710-b6bb-4a01bf41c0e2,5,34,9,6,Yes
3e9f5092-b543-4bb9-ab6d-163912a920a7,7,4,7,6,Yes
2ef28846-fb2f-43fa-85c7-0674340dfd1a,4,32,5,2,No
9cbf0212-4e23-4567-b9fe-8628d1f913f3,9,42,8,0,Yes
2384bb3c-e6b4-439c-b50b-842c40f99b9c,1,18,10,7,Yes
719bbac3-e5fc-4f85-8fb3-524548e4480a,9,52,19,6,No
7192a1ce-5160-4f25-9273-df0f83f781d0,8,1,22,2,Yes
9b58a311-6899-4587-b892-88a5257e1c6c,4,4,24,6,No
8fbeaf43-711f-4fd3-9831-f8eff6a7de5e,3,46,19,9,No
27b3a4e3-09e8-4a18-86eb-3c18cf5a0099,7,31,27,6,Yes
4746b6db-b120-46be-9fda-d5633e0d2a99,1,66,9,4,No
77cefdb9-df1e-45b4-b4d2-01e46a35963a,6,50,18,8,Yes
b2273df9-5c0c-45f0-abd6-312bd528946c,2,21,17,0,No
3111e069-27f1-4d6c-b58f-872ea322980f,5,21,13,1,No
15ceb6a2-6295-44ef-8891-666968e9c6d8,1,66,27,8,Yes
e83acd93-f867-498b-84b4-0be3da087985,2,52,12,1,No
ca325971-ad4f-4cf5-9e65-3fec44ecfeeb,9,36,10,8,Yes
c4cb8750-f1fc-4ecb-b812-d21e7679c712,6,71,22,7,Yes
714284d8-4105-4868-9061-28e70a523be1,0,15,6,1,No
de10c8ba-1c23-4801-865b-44289d30062a,6,1,13,1,Yes
927f57a0-71a3-413f-bdec-a2c831e00b91,6,16,16,4,Yes
606a0d17-f60d-43ec-9211-92cfa69a54b4,8,10,4,0,No
8f72ccd0-b0b4-40be-9ad2-2690146040cc,4,39,28,3,No
19512cb1-cedd-45cf-8783-802d140478d1,7,11,18,7,No
102fdd02-926f-47f4-9a11-b5ab73858ab8,2,30,19,2,No
4403cfc9-1013-42cc-b5db-65c94c8302df,0,40,18,0,No
1420e3e7-d6ae-4cb3-8eb2-9226448e5f65,1,33,12,9,Yes
1389faff-062f-49b5-857c-62a1e2444d92,4,7,20,4,No
5292c6b1-4d9a-4a6a-a0d7-99d665d72f54,9,6,10,2,Yes
a4b46d06-b186-4d76-829a-c745d4e59d03,8,50,11,7,Yes
5248f1ee-7262-45f7-82ee-6e2418025ab9,3,52,28,2,Yes
f3d4ad66-4262-4abc-8a08-c93ddbd6b3a3,6,49,8,0,No
9c11ccb1-774a-4c0d-8d37-01196d3c64ea,9,21,15,6,No
0d011ef3-b2bc-44c1-94e7-750d01ecbe7f,6,68,2,3,No
dd7f0b8f-7220-4fb0-83a1-9041f5992a71,0,35,7,0,No
6cf798db-dfbc-4641-87a8-cbca3b21ab2c,1,1,20,5,No
f61afc29-aa1c-4372-b830-581d22a83499,7,16,6,4,No
f12e8156-57ae-4711-9460-372ff02aa37a,3,31,17,2,No
e69936fc-fbe2-4dbf-b207-513356f832b8,7,59,17,7,No
c16e4665-32a3-4aeb-a69b-4c4d317efe57,7,18,23,9,No
23a0c879-89f9-4f5b-8af8-37a2c28226b1,6,37,23,3,Yes
ca07429b-e428-49dc-8018-659fdc358401,1,10,7,6,Yes
2d1a4316-cc1a-4cfa-a1f0-f7ffa0600f6b,5,49,19,5,No
a3257edb-ccf4-4a58-bd42-a5d1c90c0279,0,23,6,8,Yes
69e5cb9d-42b8-429e-8f74-6c2dad781074,4,19,10,6,No
43f09bcd-9313-429a-8e08-28451a2be154,3,42,24,8,Yes
9eab935c-041e-4511-b251-7a7382dfa6cb,9,7,24,6,No
3e1f1ac6-c24f-4b11-8cdb-efd8e9edbd92,1,38,28,1,No
d06a2ae2-dd90-454b-9941-391fd356bbf6,4,41,8,2,No
32a953e3-7008-48aa-b3a8-ccde2033907e,0,62,26,7,No
73dcf8a5-716b-412f-ac51-6dac6cc16750,2,43,23,7,Yes
e413e6c1-0ae0-4a62-b243-bcebab72c23c,6,70,4,1,No
7937fee1-5b08-42e3-ab90-976c9495e336,3,11,21,8,Yes
ba1946d7-1913-468d-a6b9-3cb2178433ae,6,48,22,6,No
2ac13ee7-3172-435b-9e69-5b0039955d88,6,2,17,2,Yes
f85d0391-9258-45bd-8c41-3786d680a6d3,5,24,2,5,No
526ba010-b35b-4d45-b721-068d400c4aab,2,27,22,6,Yes
8e014859-f492-46b3-b0b0-65383019dae2,9,15,19,3,No
303a8040-a0b3-4cf9-89f1-70282bea63e4,7,2,19,3,Yes
74bd1e0d-704f-45e7-a594-c505879c3db8,9,10,4,0,Yes
975b9cc1-bbef-47d9-ab0d-f11ba9f521b6,3,51,16,7,No
28e68108-e598-46da-9b77-25e7f2f83441,1,61,17,3,No
dbf5117b-597d-4c22-8431-4e7649c6dc13,1,18,21,6,Yes
03d193e7-cd39-4280-8174-dfbd7b17609c,0,67,8,6,Yes
e3a86fdb-626e-4686-a13b-5e175f7c4093,0,20,8,0,Yes
705c9038-d9d1-494a-bacb-c57bc29237b9,0,35,7,4,Yes
763853fb-0317-45a0-b62e-5f1c10ef94f2,8,67,7,1,No
9b6bb824-2637-4efe-a581-926f057b54ad,2,15,4,6,No
2758b453-b9a6-484f-94bd-174650d3ee9b,6,18,25,2,No
12f00ee7-1431-46b3-872d-e3575d2c5253,4,60,27,0,Yes
d334498f-1f44-40a1-95ec-3099ba72c62d,6,10,6,1,No
3e2acb4a-928f-4f12-9e21-82d1a350c557,6,43,18,3,Yes
7f40fef9-ae62-4bcd-817c-e48cf8e0f04c,5,42,11,0,No
32513a8e-37eb-4446-8513-23b1aea0dbe7,4,28,15,6,No
627a0cd4-e8c6-423e-9e6d-d5ef1001505b,8,57,21,9,No
0760a8d8-e98e-4c4a-8aba-d2642dff76b9,6,13,16,6,No
e8143297-0c15-49a4-ac19-ffb80f49defa,0,19,23,7,Yes
ec9caf79-699d-4bea-ae96-719858c4c09b,7,39,12,9,Yes
afbda79c-a38b-4904-8e6c-2f80f122e2d8,1,53,24,1,Yes
9e32cd91-1ca9-49ff-865e-55c7f7fab05c,4,59,11,8,No
9a10a37e-390c-40ca-bd21-8f5654ff459c,2,37,7,7,Yes
748ea29a-c513-4bbb-a466-9619f6b80a4b,4,11,10,1,No
4c6778e9-ef0a-4262-bd5b-56b8735aad0f,9,16,3,3,Yes
53691b25-7077-4d6e-8aa0-68822128657f,9,1,5,4,No
32273725-e437-47fb-a150-84187a2fe820,7,22,9,9,Yes
c73f0974-c309-49b3-930b-658c275619cb,9,58,22,9,No
d7632b5a-c2c7-440b-b871-189a230f4763,0,48,26,2,Yes
0d827e88-d2e9-42c6-afcc-34ae88206c30,7,47,28,3,No
e682f2ac-b09f-4309-984d-1f26bfba45f8,1,54,4,5,Yes
1f274b34-13d4-4845-95a0-edbe6ccc2119,3,19,22,6,Yes
15d42758-8217-413b-ad18-bc0575cc68a9,5,64,16,3,Yes
bed9fe8f-f9a1-491c-a32a-7cc2020dd4c8,7,66,27,8,No
7a9f2648-ed59-46c7-92ee-641fa41646b6,5,16,17,7,No
b5c9e591-7ec6-4020-97ee-ecbdb5628922,2,39,19,9,No
0703d89b-6d02-46ce-b7c9-1bb9b57400a6,3,21,20,6,No
b3965544-d757-4f38-9a21-71c950fd027c,1,45,15,2,Yes
50a0bd1c-8dc4-4a62-a741-3cf781fbe448,8,65,7,0,No
aa0465ae-740d-4ccb-a731-ae4e8a2053b2,8,23,2,8,Yes
c7dd8c28-7183-4630-9be7-f95a74019900,6,42,23,6,No
29ff8f11-c5b2-4970-a05f-c463d00143c0,9,10,27,8,No
2b3aad48-f1fd-4a37-859d-6682c19a0119,4,12,8,5,Yes
6a7e89ca-7dd0-48b0-bdf7-7860bff2f792,2,41,13,8,Yes
c6f30d6d-4c7d-46be-93a6-7a16cd1f57d7,0,56,13,1,No
40fad0b1-8390-430b-a0f7-15cf76357d2c,5,6,24,3,Yes
504f17ee-5b5c-462a-93a2-22788b366b6d,3,37,23,7,Yes
9e4169a7-e20d-4a40-9ce9-0e5e8e927887,1,26,8,6,No
554631f7-f551-402e-9478-6a9977c6397d,9,64,24,0,Yes
f0ba87f6-9529-4920-8869-29d0b06562db,6,2,1,3,No
bc07f082-1436-4f7a-b0ed-d7c2c7f821b1,1,1,17,5,Yes
e5e02c61-225b-47ec-921d-3e372a04a5d5,1,3,7,3,Yes
cd78c920-3c1b-4471-8916-fd24aa947801,7,3,8,5,No
f91bbfb6-7018-414d-b157-39c8aaee7a21,7,29,25,0,No
e46dba98-e10a-4a2d-8e41-8d09aac88e52,7,22,21,8,Yes
df5e1ee6-58ce-467b-90d2-17fc2482fb99,3,14,18,2,No
3fd430ea-673a-42ad-b1f0-1420de6ef2f5,6,57,10,4,No
9c09e5ea-dc95-4d86-960d-a61a0fba301b,7,63,23,2,No
ad1a1324-e8d6-4290-989f-77b7d6372422,8,45,20,7,Yes
1004d2d1-6665-4ed3-a81f-704ea32ba9ab,1,32,26,4,Yes
d134617e-d4ef-4063-9af3-203556c83fa9,9,4,21,6,No
0dac5a9d-278e-43be-a997-6ab790a8a86e,6,6,1,2,Yes
14587646-45d9-4f17-bb43-62c3d24752d5,3,38,4,2,Yes
104fbef1-d535-4b0a-ad57-d1e3dcc09240,9,22,21,1,Yes
c47af00e-c993-4b5e-8c13-f89a7240ecb0,2,39,9,9,Yes
4e473b9a-c8e1-4492-b494-a2261e421ff6,5,20,5,4,No
ed4af98f-9383-4e5e-81ac-c7f8471ccf37,5,8,21,5,Yes
6c73833f-a9b2-46a1-8db8-23c1be6f19ac,7,27,29,1,No
ef026803-e84b-487a-9da0-9aea013113c3,5,24,8,1,Yes
7992da30-e5b2-4067-8f35-b63789d81bc5,9,65,20,5,Yes
86d04383-a7af-44ba-9a21-90959acffb0e,0,10,7,3,No
14aeacd4-cf2f-4149-b0d2-95fbbb22c680,4,61,5,3,No
97d0db7a-b7d1-4189-8287-267bc755c5ee,6,70,14,4,No
222ef98a-f79c-4848-98d4-2c52264e9966,2,14,21,7,Yes
a7542c2b-507f-4ee4-95b4-49c66bcb66cb,9,62,6,3,Yes
e14f1247-9df1-44b3-b2df-1a7808584f31,8,71,24,5,Yes
41983041-e1bf-4f1f-8168-5931ae65a9d5,2,12,15,8,No
16a1eaaf-b2d7-42de-b3e9-279bf0465933,9,13,7,0,Yes
8325f41b-51e8-4493-b794-1de30fd69f87,5,56,27,5,Yes
84b1d47d-97df-4fcd-92d1-f2ea30a45d86,1,31,8,2,No
a4b28378-1576-4203-8d4e-9290128c4926,3,68,3,5,Yes
0db975cd-dcdb-45c0-a7df-646eb32e6bbe,1,14,9,5,No
c90254d7-293e-43c5-9176-2e817587715a,8,67,21,2,Yes
dd6324e0-8362-40a8-9c12-9cd0a66d0341,1,37,29,3,No
043a6c48-7328-4326-8905-629c4e401b3e,7,65,29,5,Yes
50589a88-626e-4ef5-9fa9-a9fa1fa46af2,3,12,7,4,Yes
92e80324-1a82-4e5a-a8b2-1f51e82ed21c,1,69,29,3,No
c9862bd7-2f65-4022-bd6b-aed26f02a4d3,6,13,13,2,Yes
226b8829-e1fd-496d-a6ac-8bffe8e32cbb,3,7,27,1,No
0cfcec33-9aa7-4241-830e-d2305a946792,8,58,1,7,No
839e45c6-6e74-40a2-9d60-46942af3d95e,1,55,1,8,No
1dc1e68a-31fe-4230-9b55-b5ec793d80cf,7,50,14,3,No
1d7ac351-f7a9-40cb-9ce0-6e40be81a2fc,0,37,27,3,Yes
6daec1fa-5f2b-44b2-99e1-63628427ad1f,9,44,7,4,No
832bcb4c-93c8-4d53-83b9-c87008af4c60,3,11,11,3,Yes
93e67b86-a111-44bf-9acc-2b866e4bcdc8,2,9,22,9,Yes
afc565b5-6b3e-4061-92fb-9711bba480cc,8,11,19,7,No
e6d7f56c-230f-43e9-8989-4827f20d9614,3,44,5,1,No
b9487922-6be2-43f3-a352-9643fcf3315f,4,71,21,4,Yes
0547d03a-04fa-4462-887b-622bcece3fee,9,32,23,9,Yes
74557e4a-50d3-4a1c-bce9-ba260285a57e,2,21,18,9,Yes
cd8c2bda-d8a6-406f-a0b5-c73ba939f013,1,71,22,7,No
179598d5-653d-456e-a6cc-bb04ca067f0d,7,42,27,3,Yes
31d0ee81-f40b-44ed-b1ce-1b739fcbd9f6,8,24,12,0,Yes
50ad56fe-de5a-4ff4-942d-ca7f8a06baec,7,27,15,4,Yes
2eebe943-0834-40c1-9498-0a85f6b1392b,2,45,23,4,No
55846d49-a6fe-4d31-babc-934637b414df,0,6,28,8,No
59466f08-832d-480f-9998-e0a066fde15e,1,7,21,2,Yes
f1567023-8434-4258-a9bc-35eef9fa9d8d,6,10,17,2,No
281b438f-0af0-4d2e-a4ff-52f8625620d5,8,3,4,3,No
6d98f625-cf8c-46ab-8b72-da2e33dc944c,1,22,2,4,No
7123ed49-a6c6-4564-b0e6-a81e173d7f30,5,31,2,8,No
00298327-c8a2-43f8-9071-6fb8bf0c7a24,8,42,1,3,No
675dfc83-a054-4984-b8fd-1215eed1170f,9,46,21,8,No
47971945-e338-47d1-a9eb-428ab9bff9c5,3,4,17,6,Yes
ef0a0e10-2700-475a-8f05-073ee6f7f7e9,4,66,20,4,No
fa115dac-54a0-4af5-93c5-07ef6440e8e6,7,47,10,1,Yes
9de725c0-fed4-4dd0-b264-4e05ae3be258,4,52,5,9,Yes
c04bf916-ec56-46bc-a698-e89011274e82,4,36,26,9,Yes
e8ddc8ad-95fc-4de9-af9c-fb71cbac7054,3,3,17,5,No
9c649dd1-7f4d-43b7-b18e-95e4882804e7,6,55,15,6,No
952b1709-4bf1-4fde-804e-8b5cf65357ac,2,46,19,3,No
1ab00d63-f3fa-4831-b307-9a1c2672e381,4,11,7,6,No
b86cfbc6-3b4e-4663-b0ad-80b841b67e61,7,59,18,2,Yes
1f534e1a-613a-4ada-93d4-d5fd25a6fcca,8,63,28,5,Yes
e6abb349-78e1-47b5-8c1c-05b9a573f8a1,6,27,21,7,No
a9db2f56-7ee9-42ed-9b63-4f1cae09f300,6,63,9,0,No
0f021cdd-f855-43be-b616-70d699bc9343,6,67,10,5,No
6bc42ca8-6028-4b02-ba5a-c42aca5ab1d6,0,31,7,8,No
c4740233-b5e1-4ab6-9b7b-deb15343ff5c,8,28,18,6,No
771e3ffc-7ba6-423b-9b6b-4313b7cabbbf,2,22,24,4,No
aa5e5cb2-a825-48a7-befd-ddba2ecd174b,9,3,2,6,No
bf73d32b-37d1-48c1-9bfd-40acae07ed5a,3,55,16,5,Yes
ec4c6ce8-5c3a-4f5a-8eaf-60c56111f976,4,31,15,8,No
a4f273bf-8c75-450d-b351-2e4c456ae03a,9,62,19,5,Yes
5f06c124-5405-4a1d-8e44-dbcc05f11da1,4,45,20,5,No
